EVENT_ID_NO,PALABRA_LIMPIA,PALABRA_ORIGINAL,POSICION,SENTIMIENTO_PALABRA,INTENSIFICADOR,Negadores,ADM,ROMPEDOR_F,row_result
T748907208469950464no,LA,la,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748907208469950464no,AUTOPISTA,autopista,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748907208469950464no,EN,en,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748907208469950464no,CUERNAVACA,"Cuernavaca,",10.0,0.0,0.0,0.0,2.0,1.0,0.0
T748907208469950464no,A,a,11.0,0.0,0.0,0.0,2.0,0.0,0.0
T748907208469950464no,LA,la,12.0,0.0,0.0,0.0,2.0,0.0,0.0
T748907208469950464no,ALTURA,altura,13.0,0.0,0.0,0.0,2.0,0.0,0.0
T748907208469950464no,DE,de,14.0,0.0,0.0,0.0,2.0,0.0,0.0
T748907208469950464no,GALERÍAS,Galerías!!..,15.0,0.0,0.0,0.0,2.0,1.0,0.0
T748907208469950464no,PRECAUCIÓN,precaución,16.0,-0.7,0.0,0.0,2.0,0.0,-1.4
T748907208469950464no,A,a,17.0,0.0,0.0,0.0,2.0,0.0,0.0
T748907208469950464no,TODOS,todos,18.0,0.0,0.0,0.0,2.0,0.0,0.0
T748907208469950464no,LOS,los,19.0,0.0,0.0,0.0,2.0,0.0,0.0
T748907208469950464no,TRANSEÚNTES,transeúntes!!,20.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161438987241851no,@ATTMX,@ATTMx,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161438987241851no,FATAL,fatal,1.0,-0.7,0.0,0.0,0.0,0.0,-0.7
F1161430587242691_1161438987241851no,EL,el,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161438987241851no,SERVICIO,servicio,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161438987241851no,EN,en,4.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161438987241851no,GALERÍAS,galerías,5.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161438987241851no,COAPA,"coapa,",6.0,0.0,0.0,0.0,0.0,1.0,0.0
F1161430587242691_1161438987241851no,POR,por,7.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161438987241851no,TELÉFONO,teléfono,8.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161438987241851no,ME,me,9.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161438987241851no,DICEN,dicen,10.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161438987241851no,UNA,una,11.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161438987241851no,COSA,cosa,12.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161438987241851no,Y,y,13.0,0.0,0.0,0.0,2.0,1.0,0.0
F1161430587242691_1161438987241851no,AHÍ,ahí,14.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161438987241851no,OTRA,otra!!,15.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161437873908629no,MALDITA,Maldita,0.0,-0.7,0.0,0.0,2.0,0.0,-1.4
F1161430587242691_1161437873908629no,SEA,sea!!!,1.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161437873908629no,MAÑANA,Mañana,2.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161437873908629no,SALGO,salgo,3.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161437873908629no,DE,de,4.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161437873908629no,VIAJE,viaje!!!!,5.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161437873908629no,CARAJOOOOOO,Carajoooooo!!!,6.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161437873908629no,VER,Ver,7.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161437873908629no,POR,por,8.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161437873908629no,MI,mi,9.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161437873908629no,MILTON,Milton,10.0,0.0,0.0,0.0,0.0,0.0,0.0
F1161430587242691_1161437873908629no,Y,y,11.0,0.0,0.0,0.0,2.0,1.0,0.0
F1161430587242691_1161437873908629no,SACA,saca,12.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161437873908629no,VIDEO,video!!!.,13.0,0.0,0.0,0.0,2.0,1.0,0.0
F307428292641218_1173422866041752no,RT,RT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,@SENSEICONDESA:,@SenseiCondesa:,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,AUTOPISTA,Autopista,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,URBANA,urbana,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,SUR,Sur,4.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,DIRECCIÓN,dirección,5.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,LUIS,Luis,6.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,CABRERA,Cabrera,7.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,TRÁFICO,tráfico,8.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,TOTALMENTE,totalmente,9.0,0.0,1.75,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,DETENIDO,detenido,10.0,-0.8,1.75,0.0,0.0,0.0,-1.4000000000000001
F307428292641218_1173422866041752no,,",",11.0,0.0,0.0,0.0,0.0,1.0,0.0
F307428292641218_1173422866041752no,AVANCE,Avance,12.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,A,a,13.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,VUELTA,vuelta,14.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,DE,de,15.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,RUEDA,rueda,16.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,DESDE,desde,17.0,0.0,0.0,0.0,0.0,0.0,0.0
F307428292641218_1173422866041752no,PERISUR,Perisur.,18.0,0.0,0.0,0.0,0.0,1.0,0.0
F307428292641218_1173422866041752no,@RETIO…,@retio…,19.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,AUTOPISTA,Autopista,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,URBANA,urbana,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,SUR,Sur,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,DIRECCIÓN,dirección,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,LUIS,Luis,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,CABRERA,Cabrera,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,TRÁFICO,tráfico,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,TOTALMENTE,totalmente,7.0,0.0,1.75,0.0,0.0,0.0,0.0
T748905954201079808no,DETENIDO,detenido,8.0,-0.8,1.75,0.0,0.0,0.0,-1.4000000000000001
T748905954201079808no,,",",9.0,0.0,0.0,0.0,0.0,1.0,0.0
T748905954201079808no,AVANCE,Avance,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,A,a,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,VUELTA,vuelta,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,DE,de,13.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,RUEDA,rueda,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,DESDE,desde,15.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905954201079808no,PERISUR,Perisur.,16.0,0.0,0.0,0.0,0.0,1.0,0.0
T748905954201079808no,@RETIODF,@retioDF,17.0,0.0,0.0,0.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,RT,RT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,@RANDOLPH84:,@randolph84:,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,NO,No,2.0,0.0,0.0,-1.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,VUELVO,vuelvo,3.0,0.0,0.0,-1.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,A,a,4.0,0.0,0.0,-1.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,COMER,comer,5.0,0.0,0.0,-1.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,BOTANA,botana,6.0,0.0,0.0,-1.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,DE,de,7.0,0.0,0.0,-1.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,@LIVERPOOLMEXICO,@liverpoolmexico,8.0,0.0,0.0,-1.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,@PACHUCAGALERIAS,@PachucaGalerias,9.0,0.0,0.0,-1.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,ASÍ,así,10.0,0.0,0.0,-1.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,O,o,11.0,0.0,0.0,-1.0,2.0,1.0,0.0
F187292111348839_1024679930943382no,MÁS,más,12.0,0.0,1.5,0.0,2.0,0.0,0.0
F187292111348839_1024679930943382no,ENFERMO,enfermo,13.0,-0.5,1.5,0.0,2.0,0.0,-1.5
F187292111348839_1024679930943382no,DEL,del,14.0,0.0,1.5,0.0,2.0,0.0,0.0
F187292111348839_1024679930943382no,ESTOMAGO,estomago!,15.0,0.0,1.5,0.0,2.0,0.0,0.0
F187292111348839_1024679930943382no,HAGAN,Hagan,16.0,0.0,1.5,0.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,REVISIÓN,revisión,17.0,0.0,1.5,0.0,0.0,0.0,0.0
F187292111348839_1024679930943382no,@SALUD_HIDALGO,@Salud_Hidalgo,18.0,0.0,1.5,0.0,0.0,0.0,0.0
F104018296319310_1086609228060207no,NO,No,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
F104018296319310_1086609228060207no,VUELVO,vuelvo,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
F104018296319310_1086609228060207no,A,a,2.0,0.0,0.0,-1.0,0.0,0.0,0.0
F104018296319310_1086609228060207no,COMER,comer,3.0,0.0,0.0,-1.0,0.0,0.0,0.0
F104018296319310_1086609228060207no,BOTANA,botana,4.0,0.0,0.0,-1.0,0.0,0.0,0.0
F104018296319310_1086609228060207no,DE,de,5.0,0.0,0.0,-1.0,0.0,0.0,0.0
F104018296319310_1086609228060207no,@LIVERPOOLMEXICO,@liverpoolmexico,6.0,0.0,0.0,-1.0,0.0,0.0,0.0
F104018296319310_1086609228060207no,@PACHUCAGALERIAS,@PachucaGalerias,7.0,0.0,0.0,-1.0,0.0,0.0,0.0
F104018296319310_1086609228060207no,ASÍ,así,8.0,0.0,0.0,-1.0,0.0,0.0,0.0
F104018296319310_1086609228060207no,O,o,9.0,0.0,0.0,-1.0,2.0,1.0,0.0
F104018296319310_1086609228060207no,MÁS,más,10.0,0.0,1.5,0.0,2.0,0.0,0.0
F104018296319310_1086609228060207no,ENFERMO,enfermo,11.0,-0.5,1.5,0.0,2.0,0.0,-1.5
F104018296319310_1086609228060207no,DEL,del,12.0,0.0,1.5,0.0,2.0,0.0,0.0
F104018296319310_1086609228060207no,ESTOMAGO,estomago!,13.0,0.0,1.5,0.0,2.0,0.0,0.0
F104018296319310_1086609228060207no,HAGAN,Hagan,14.0,0.0,1.5,0.0,0.0,0.0,0.0
F104018296319310_1086609228060207no,REVISIÓN,revisión,15.0,0.0,1.5,0.0,0.0,0.0,0.0
F104018296319310_1086609228060207no,@SALUD_HIDALGO,@Salud_Hidalgo,16.0,0.0,1.5,0.0,0.0,0.0,0.0
T748905705093029888no,@VIRIWONDER,@viriwonder,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905705093029888no,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905705093029888no,NO,no,2.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748905705093029888no,CREO,creo.,3.0,0.0,0.0,-1.0,0.0,1.0,0.0
T748905705093029888no,POR,Por,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905705093029888no,QUÉ,qué,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905705093029888no,TE,te,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905705093029888no,VAS,vas,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905705093029888no,TAN,tan,8.0,0.0,1.5,0.0,0.0,0.0,0.0
T748905705093029888no,PINCHE,pinche,9.0,-1.0,1.75,0.0,0.0,0.0,-1.75
T748905705093029888no,LEJOS,lejos,10.0,0.0,1.75,0.0,0.0,0.0,0.0
T748905705093029888no,,,11.0,0.0,1.75,0.0,0.0,0.0,0.0
T748905705093029888no,ACA,aca,12.0,0.0,1.75,0.0,0.0,0.0,0.0
T748905705093029888no,EN,en,13.0,0.0,1.75,0.0,0.0,0.0,0.0
T748905705093029888no,PERISUR,perisur,14.0,0.0,1.75,0.0,0.0,0.0,0.0
T748905705093029888no,ESCAPABA,escapaba,15.0,0.0,1.75,0.0,0.0,0.0,0.0
T748905705093029888no,RÁPIDO,rápido,16.0,0.0,1.75,0.0,0.0,0.0,0.0
T748905705093029888no,PERO,pero,17.0,0.0,0.0,0.0,0.0,1.0,0.0
T748905705093029888no,ALLÁ,allá,18.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905705093029888no,AL,al,19.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905705093029888no,FIN,fin,20.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905705093029888no,DEL,del,21.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905705093029888no,MUNDO,mundo,22.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905705093029888no,SE,se,23.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905705093029888no,COMPLICA,complica,24.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905705093029888no,,.,25.0,0.0,0.0,0.0,0.0,1.0,0.0
T748905424401948672no,@MARIOBAUTISTA_,@mariobautista_,0.0,0.0,0.0,0.0,2.0,0.0,0.0
T748905424401948672no,@ISCRISTEL,@iscristel,1.0,0.0,0.0,0.0,2.0,0.0,0.0
T748905424401948672no,MARIO,Mario,2.0,0.0,0.0,0.0,2.0,0.0,0.0
T748905424401948672no,MARIO,mario,3.0,0.0,0.0,0.0,2.0,0.0,0.0
T748905424401948672no,NO,no,4.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,SE,se,5.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,SI,si,6.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,ALCANSE,alcanse,7.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,DISCO,disco,8.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,EN,en,9.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,GALERÍAS,galerías,10.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,EN,en,11.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,MIX,mix,12.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,UP,up,13.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,CUERNAVACA,cuernavaca,14.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,EL,el,15.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,SÁBADO,sábado,16.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,TENGO,tengo,17.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,MIEDO,miedo,18.0,-0.8,0.0,-1.0,2.0,0.0,1.6
T748905424401948672no,DE,de,19.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,NO,no,20.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905424401948672no,ALCANZAR,alcanzar...!,21.0,0.0,0.0,-1.0,2.0,1.0,0.0
T748905017919172609no,HOLA,"Hola,",0.0,0.0,0.0,0.0,0.0,1.0,0.0
T748905017919172609no,INTENTÉ,intenté,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905017919172609no,HACER,hacer,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905017919172609no,ESTA,esta,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905017919172609no,COMPRA,compra,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748905017919172609no,039220716233711665017780,"039220716233711665017780,",5.0,0.0,0.0,0.0,0.0,1.0,0.0
T748905017919172609no,PERO,pero,6.0,0.0,0.0,0.0,2.0,1.0,0.0
T748905017919172609no,ME,me,7.0,0.0,0.0,0.0,2.0,0.0,0.0
T748905017919172609no,DICE,dice,8.0,0.0,0.0,0.0,2.0,0.0,0.0
T748905017919172609no,QUE,que,9.0,0.0,0.0,0.0,2.0,0.0,0.0
T748905017919172609no,NO,no,10.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905017919172609no,SE,se,11.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905017919172609no,PROCESÓ,procesó,12.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905017919172609no,POR,por,13.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905017919172609no,PROBLEMAS,problemas,14.0,-0.8,0.0,-1.0,2.0,0.0,1.6
T748905017919172609no,TÉCNICOSPORQUE,técnicos!Porque,15.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748905017919172609no,ES,es,16.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748905017919172609no,ESTO,esto?,17.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748905017919172609no,AÚN,Aún,18.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748905017919172609no,PUEDO,puedo,19.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748905017919172609no,REALIZAR,realizar,20.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748905017919172609no,LA,la,21.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748905017919172609no,COMPRA,compra?.,22.0,0.0,0.0,-1.0,0.0,1.0,0.0
T748903669312073728no,@ITALIANNISMX,@italiannismx,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,PÉSIMA,pésima,1.0,-0.8,0.0,0.0,0.0,0.0,-0.8
T748903669312073728no,LA,la,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,ATENCIÓN,atención,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,QUE,que,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,TIENEN,tienen,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,EN,en,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,LA,la,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,SUCURSAL,sucursal,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,DE,de,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,GALERÍAS,galerías,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,SERDAN,serdan,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,EN,en,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,PUEBLA,"Puebla,",13.0,0.0,0.0,0.0,0.0,1.0,0.0
T748903669312073728no,LOS,los,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,MESEROS,meseros,15.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903669312073728no,NO,no,16.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903669312073728no,SABEN,saben,17.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903669312073728no,NADA,nada,18.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903669312073728no,DE,de,19.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903669312073728no,ATENCIÓN,atención,20.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903669312073728no,Y,y,21.0,0.0,0.0,-1.0,2.0,1.0,0.0
T748903669312073728no,SERVICIO,servicio!!,22.0,0.0,0.0,0.0,2.0,0.0,0.0
T748903242159910912no,@LIVERPOOLMEXICO,@liverpoolmexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903242159910912no,OK,"ok,",1.0,0.0,0.0,0.0,2.0,1.0,0.0
T748903242159910912no,YA,ya,2.0,0.0,0.0,0.0,2.0,0.0,0.0
T748903242159910912no,VI,vi,3.0,0.0,0.0,0.0,2.0,0.0,0.0
T748903242159910912no,CUÁL,cuál,4.0,0.0,0.0,0.0,2.0,0.0,0.0
T748903242159910912no,ES,es,5.0,0.0,0.0,0.0,2.0,0.0,0.0
T748903242159910912no,EL,el,6.0,0.0,0.0,0.0,2.0,0.0,0.0
T748903242159910912no,PROBLEMA,problema!,7.0,-0.8,0.0,0.0,2.0,0.0,-1.6
T748903242159910912no,NO,No,8.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903242159910912no,LO,lo,9.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903242159910912no,ESTÁ,está,10.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903242159910912no,APLICANDO,aplicando,11.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903242159910912no,EL,el,12.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903242159910912no,CUPÓN,cupón,13.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903242159910912no,EN,en,14.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903242159910912no,LA,la,15.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903242159910912no,BOLSA,bolsa,16.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903242159910912no,QUE,que,17.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748903242159910912no,QUIERO,"quiero,",18.0,0.0,0.0,-1.0,0.0,1.0,0.0
T748903242159910912no,EN,en,19.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903242159910912no,LAS,las,20.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903242159910912no,DEMÁS,demás,21.0,0.0,0.0,0.0,0.0,0.0,0.0
T748903242159910912no,SI,"si,",22.0,0.0,0.0,0.0,2.0,1.0,0.0
T748903242159910912no,NO,no,23.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748903242159910912no,SÉ,sé,24.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748903242159910912no,PORQUE,porque!,25.0,0.0,0.0,-1.0,2.0,0.0,0.0
F1161430587242691_1161432283909188no,@GAONAGAB,@gaonagab,0.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161432283909188no,@NISSAN_MX,@Nissan_mx,1.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161432283909188no,@GATIZAPAN,@GAtizapan,2.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161432283909188no,AVECES,aveces,3.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161432283909188no,SI,si,4.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161432283909188no,ODIO,odio,5.0,-0.8,0.0,0.0,2.0,0.0,-1.6
F1161430587242691_1161432283909188no,CON,con,6.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161432283909188no,TODAS,todas,7.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161432283909188no,MIS,mis,8.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161432283909188no,FUERZAS,fuerzas,9.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161432283909188no,SER,ser,10.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161432283909188no,DE,de,11.0,0.0,0.0,0.0,2.0,0.0,0.0
F1161430587242691_1161432283909188no,VERACRUZ,Veracruz!!,12.0,0.0,0.0,0.0,2.0,0.0,0.0
T748902978464079872no,@CINEMEX,@Cinemex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748902978464079872no,UN,un,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748902978464079872no,PESIMO,pesimo,2.0,-0.8,0.0,0.0,0.0,0.0,-0.8
T748902978464079872no,SERVICIO,servicio,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748902978464079872no,EN,en,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748902978464079872no,LA,la,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748902978464079872no,DULCERÍA,"dulcería,",6.0,0.0,0.0,0.0,0.0,1.0,0.0
T748902978464079872no,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748902978464079872no,NO,no,8.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748902978464079872no,TIENEN,tienen,9.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748902978464079872no,REFRESCOS,"refrescos,",10.0,0.0,0.0,-1.0,0.0,1.0,0.0
T748902978464079872no,,,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748902978464079872no,ICEE,"ICEE,",12.0,0.0,0.0,0.0,2.0,1.0,0.0
T748902978464079872no,,,13.0,0.0,0.0,0.0,2.0,0.0,0.0
T748902978464079872no,NADA,NADA!!!!,14.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748902978464079872no,,,15.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748902978464079872no,CINEMEX,CINEMEX,16.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748902978464079872no,GALERIAS,GALERIAS,17.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748902978464079872no,SALTILLO,"SALTILLO,",18.0,0.0,0.0,-1.0,2.0,1.0,0.0
T748902978464079872no,,,19.0,0.0,0.0,0.0,2.0,0.0,0.0
T748902978464079872no,MUGRERO,mugrero!!!,20.0,0.0,0.0,0.0,2.0,0.0,0.0
T748902978464079872no,,,21.0,0.0,0.0,0.0,0.0,0.0,0.0
T748902971866394628no,@STARBUCKSMEX,@StarbucksMex,0.0,0.0,0.0,0.0,2.0,0.0,0.0
T748902971866394628no,EL,el,1.0,0.0,0.0,0.0,2.0,0.0,0.0
T748902971866394628no,SERVICIO,servicio,2.0,0.0,0.0,0.0,2.0,0.0,0.0
T748902971866394628no,EN,en,3.0,0.0,0.0,0.0,2.0,0.0,0.0
T748902971866394628no,GALERÍAS,Galerías,4.0,0.0,0.0,0.0,2.0,0.0,0.0
T748902971866394628no,ATIZAPÁN,Atizapán,5.0,0.0,0.0,0.0,2.0,0.0,0.0
T748902971866394628no,ES,es,6.0,0.0,0.0,0.0,2.0,0.0,0.0
T748902971866394628no,NEFASTO,nefasto!,7.0,-0.8,0.0,0.0,2.0,0.0,-1.6
T748902971866394628no,ADEMÁS,Además,8.0,0.0,0.0,0.0,2.0,0.0,0.0
T748902971866394628no,DE,de,9.0,0.0,0.0,0.0,2.0,0.0,0.0
